Time,Block,Trial,Scene_from_keyfile,Shapes,Positions,Tracked_x,Tracked_y,Mouse_x,Mouse_y
108327,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],974,558,960,541
108376,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],995,581,960,541
108412,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1003,566,960,541
108447,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1012,537,960,541
108482,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],975,559,960,541
108516,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],981,570,960,541
108550,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],964,562,960,541
108584,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],946,576,960,541
108632,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],975,607,960,541
108706,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],993,624,960,541
108768,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1011,586,960,541
108852,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],984,599,960,541
108905,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],961,596,960,541
108958,0,1,13,[7, 2, 5, 9, 8, 11],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],980,618,960,541
