3,3,1,3,3,7,1
3,3,2,3,3,8,1
3,3,5,3,3,9,1
3,3,6,3,3,10,1
3,3,1,3,3,7,2
3,3,2,3,3,8,2
3,3,5,3,3,9,2
3,3,6,3,3,10,2
