Time,Block,Trial,Scene_from_keyfile,Shapes,Positions,Tracked_x,Tracked_y,Mouse_x,Mouse_y
97977,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],936,503,963,542
98552,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],899,433,963,542
98588,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],877,400,963,542
98624,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],878,420,963,542
98661,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],889,406,963,542
98696,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],883,433,963,542
98733,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],875,420,963,542
98770,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],877,435,963,542
98809,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],882,452,963,542
98847,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],879,427,963,542
98883,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],890,439,963,542
98926,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],912,463,963,542
99000,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],902,461,963,541
99066,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],916,451,963,541
99112,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],948,449,963,541
99183,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],963,444,963,541
99282,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],958,414,963,541
99374,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],958,425,963,541
99439,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],946,436,963,541
99515,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],979,474,963,541
99562,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],972,491,963,541
99631,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],966,499,963,536
99697,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],974,489,961,523
99784,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],990,464,942,495
99866,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1015,474,936,478
99944,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1032,465,964,493
99999,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1007,435,986,505
100048,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],991,412,1000,510
100126,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],991,391,1051,510
100180,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],997,355,1188,523
100224,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1026,355,1260,526
100285,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1012,368,1257,523
100333,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1025,392,1231,514
100369,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1008,377,1218,510
100429,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1008,356,1163,486
100484,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1016,371,1114,456
100537,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1009,351,1091,432
100591,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1010,363,1077,423
100649,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1022,353,1057,415
100702,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1041,338,1043,413
100766,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1022,306,1018,398
100823,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1050,286,1017,398
100871,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1068,259,1013,396
100921,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1051,288,1010,395
100966,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1042,307,1010,395
101007,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1047,316,1010,394
101076,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1062,324,1010,394
101129,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1066,328,1010,394
101193,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1067,329,1018,379
101257,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1064,327,1021,368
101326,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1100,334,1021,366
101386,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1112,307,1021,366
101435,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1106,321,1021,366
101495,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1102,344,1021,366
101549,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1108,309,1021,366
101642,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1129,333,1025,368
101711,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1143,326,1029,370
101776,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1140,320,1035,371
101824,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1129,336,1043,371
101893,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1158,369,1087,353
101943,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1150,382,1104,343
102000,0,1,15,[4, 9, 11, 12, 7, 3],[[1, 1], [2, 1], [3, 2], [3, 3], [1, 3], [2, 2]],1152,375,1123,329
102066,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1134,371,1149,306
102124,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1156,344,1156,296
102161,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1150,331,1156,295
102223,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1162,324,1156,295
102282,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1154,343,1161,353
102330,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1158,325,1163,390
102375,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1161,322,1168,408
102421,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1178,299,1170,417
102480,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1163,283,1170,429
102528,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1195,271,1170,429
102564,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1217,281,1165,426
102624,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1238,262,1155,416
102684,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1244,242,1152,388
102744,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1217,243,1152,365
102800,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1200,262,1161,336
102848,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1204,280,1202,310
102888,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1179,304,1230,298
102936,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1172,302,1240,296
102995,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1205,304,1244,296
103043,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1214,333,1235,296
103107,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1163,303,1198,302
103157,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1171,292,1178,313
103213,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1156,293,1168,319
103272,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1169,294,1166,321
103337,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1180,309,1168,324
103401,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1164,318,1171,325
103446,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1159,309,1171,325
103516,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1167,308,1152,325
103570,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1161,313,1145,325
103629,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1168,302,1138,323
103688,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1171,312,1122,322
103748,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1197,317,1109,322
103807,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1185,314,1106,322
103882,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1160,310,1106,322
103947,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1178,319,1107,322
104012,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1197,324,1116,323
104080,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1173,307,1122,323
104131,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1183,286,1122,323
104195,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1194,286,1122,323
104231,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1203,270,1122,323
104290,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1209,289,1125,323
104343,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1199,277,1129,323
104397,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1199,262,1129,323
104461,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1196,277,1129,323
104514,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1211,291,1129,323
104572,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1197,289,1129,323
104641,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1193,296,1130,323
104713,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1217,298,1130,323
104766,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1203,292,1130,323
104806,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1230,278,1130,323
104875,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1215,264,1135,323
104931,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1220,270,1135,323
105000,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1203,286,1135,323
105054,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1219,290,1135,323
105144,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1220,307,1135,323
105218,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1208,343,1143,323
105284,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1203,346,1151,320
105352,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1215,362,1165,309
105415,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1197,351,1172,300
105503,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1204,351,1173,305
105551,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1177,356,1180,333
105609,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1167,398,1184,341
105661,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1153,389,1194,346
105720,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1140,391,1197,349
105772,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1134,379,1205,361
105835,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1127,400,1212,378
105882,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1110,398,1216,393
105951,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1114,417,1177,418
106002,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1083,446,1146,429
106075,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1093,470,1137,430
106128,0,2,84,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [1, 1], [1, 2], [2, 2], [3, 3]],1089,488,1131,428
106187,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1054,488,1111,421
106239,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1058,492,1102,415
106297,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1026,482,1094,412
106340,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1034,486,1085,412
106407,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1049,504,1074,418
106459,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1030,508,1074,436
106506,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1007,507,1074,458
106557,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],985,484,1076,480
106635,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],972,469,1076,503
106678,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],985,442,1073,514
106745,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],993,432,1071,521
106794,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],995,445,1057,524
106871,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1011,429,989,524
106926,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1017,446,977,509
106981,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1019,457,984,479
107044,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1054,451,1000,449
107117,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1038,470,1003,446
107162,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1041,485,1018,446
107205,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1062,473,1032,446
107279,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1066,447,1038,447
107331,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1059,448,1045,452
107410,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1061,440,1048,455
107454,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1054,447,1048,456
107523,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1077,436,1046,457
107574,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1061,442,1046,458
107634,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1047,450,1044,459
107670,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1053,462,1042,460
107734,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1016,482,1042,460
107783,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1011,470,1042,460
107845,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],989,486,1070,460
107897,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],990,518,1074,458
107955,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],995,490,1074,458
108002,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1019,523,1073,458
108061,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],1000,546,1050,473
108114,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],988,551,1002,507
108171,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],973,539,974,528
108229,0,3,104,[5, 1, 11, 12, 6, 2],[[1, 3], [2, 3], [3, 1], [3, 2], [1, 1], [2, 2]],984,513,969,537
